wallet	window	side	asof_time	amount_lamports	supporting_flow_count	flow_ref	first_seen_time	first_seen_flow_ref	is_whale
4WPTQA7BB4iRdrPhgNpJihGcxKh8T43gLjMn5PbEVfQw	lifetime	sell	1769653661	22188446381	1	2Dif1yk8x6vyx1km8p6M3Uyeio6TFZhyEPdZswF7YBhYw66SQsUTShdxJSiM3k4BADpUNYCBCLJpPXpQCGcPWQ4H	1769653639	bk2m4FFrwvwFoWRRWxPjtokFWUKRkbhLHe3KNzRqHLKwQVyesFBJGBcRPR9K8TDDSVxSrLPW1afKLAxMEWeDiSG	1
4YzpSZpxDdjNf3unjkCtdWEsz2FL5mok7e5XQaDNqry8	24h	buy	1769739606	122933032563	63	2K1dqpfyYvvqgjLUPogkw5mGtpyT6VLupahR6WaWgAKiC4Fr5ToaWjJM7WSpNabeQKw5TfWPeNcvJDxB213rja5R	1769263687	AjdAiefAfZ3NMVnWbashXyRaFsMWfNstYQXfAthPoKLADfb1zPkdKKfUWhbPSgYr8CVm7KvaAviWqHVkeLYns7F	1
4YzpSZpxDdjNf3unjkCtdWEsz2FL5mok7e5XQaDNqry8	24h	sell	1769740599	132593829228	48	4Dp6ZDgXtTF6f2zj1g9ScmFeQbAfbGjYgAsN54YLp1MFpPkusE2yrCUbDTxeAftu7giiUgsPBVi1o4aPdBYj1xHg	1769256907	59AWYUVGQ4AZLEnkTw5LxbmwWrM9BSHJHkoMfnw8wHrji6BugVQ2pW6MJwdCoXdeuZK27DJEGUvDQeBy4So8FhZ2	1
4YzpSZpxDdjNf3unjkCtdWEsz2FL5mok7e5XQaDNqry8	7d	buy	1769739606	1246239454540	656	2K1dqpfyYvvqgjLUPogkw5mGtpyT6VLupahR6WaWgAKiC4Fr5ToaWjJM7WSpNabeQKw5TfWPeNcvJDxB213rja5R	1769331211	QianGiDGvLTosV3VJEYPEs7zShkTuJ7oPrJT36ySwVauEgJgmG2fwoa1FNGGxhdsvExzrNz6LzNuMku419SJHY3	1
4YzpSZpxDdjNf3unjkCtdWEsz2FL5mok7e5XQaDNqry8	7d	sell	1769740599	1405156880304	562	4Dp6ZDgXtTF6f2zj1g9ScmFeQbAfbGjYgAsN54YLp1MFpPkusE2yrCUbDTxeAftu7giiUgsPBVi1o4aPdBYj1xHg	1769329042	42aJqwvehtUzAxJQ26y72ui1ii7eH55KRvYbrLcZN25h3UKaFUWq8nRpQEDArib3zpUBUAbnaHPussWFEH7hFy1z	1
4YzpSZpxDdjNf3unjkCtdWEsz2FL5mok7e5XQaDNqry8	lifetime	sell	1769614552	19767426694	1	2Jvok97ihYw6KoMpQUZvTr849siHjftd4j5mUcGtN3mXTYQ68yvPAfKc6FunYvw4HXnGwuhvQrnSE1KmvcZk5YU5	1769345674	3eHJhTWwG4m24HEpMx2QmUH7s3NSdhp77DGSQ1nisRi3Lod2f3uD1JjB5UJtPUPPudejgYKNPDiHTvX1YtuX61Cg	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	24h	buy	1769740656	228303634814	82	3KxPsmN5ASv2NftTTDEVYTDsYFT6juzGY2sGN3cGmsVjFFhoLBUyBD3N2xj4XTWCxFDmECB7iWjh7bN5RTgCqDdR	1769171013	38tbU5k3hWncQivpN9rPm3wyHhrBZcxvvLgw2M6jqeMrgwzgYaMhWVMLpCRT5F3Vr1VyuczkRkotuCeNDKouM12j	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	24h	sell	1769740740	194457156245	53	5Pwd9SHWzX3UGDXg5dxHsh3JjJ9Ht3QnHWyWZYZVrVRLSpm1icYWFu26ezXNq6NFSKrxvDErvzZzg6cuuv9GVCkg	1769175739	4FXiuPw6FCJYWkyuGTrLKS4pDSeUgTotr9cgC8pmXUcuFasu1aZBRvLqAuujJLb2QGwPFmd4nNqvEMeKAjRE89qd	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	7d	buy	1769740656	2215078306971	719	3KxPsmN5ASv2NftTTDEVYTDsYFT6juzGY2sGN3cGmsVjFFhoLBUyBD3N2xj4XTWCxFDmECB7iWjh7bN5RTgCqDdR	1769190091	2YE9qrKKBn4daHEznYTY3C2HkLX9Dod6nfiyEFaADJN79FHXsmqFgNHx1pBNMejAXURFJizSEcz55qxXaGLqSz9j	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	7d	sell	1769740740	2088797849909	560	5Pwd9SHWzX3UGDXg5dxHsh3JjJ9Ht3QnHWyWZYZVrVRLSpm1icYWFu26ezXNq6NFSKrxvDErvzZzg6cuuv9GVCkg	1769194307	28Vu4NL1CZ4taE41LQwWGs63WcHFT394hKsc3XWZ4v8KQFcZUjRxSYuYtZcNwd7SUHxY2v9SJ3Ko1UQk5TVCWfsW	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	lifetime	buy	1769734055	10097343454	1	4aVVhe6mJjAP8syjVkffr19a28xtqw91YjvPN4wzcB9pjtaUpnfBy9j4QuPR1wpi2KbDVWKd4j1oX6mnthRxurzk	1769158778	66JJ8BASP9LUz9eSyfnhHR7uMzgk25QwmTUwEun6vo4LtNP3eNZPvs2NCFBRK7RpfLfSsLHR3WPdTWRVoDZvT74U	1
4cXnf2z85UiZ5cyKsPMEULq1yufAtpkatmX4j4DBZqj2	lifetime	sell	1769737883	21897303762	1	2sRjJpo2TvKU1tzzJoHHPJgTLMGZ6XFihcf4bMpUMGnCPSidy4QLfwEBvDCB9oh8b7u5hAkNieT5TKCUB8JVrukk	1769164452	3U6JUXikzHEaHMjiV9VPaUaX6m3K2TUdiqFQJKzTAKjTf9vXu3cgAm1rPjx8ZSHdE6jPqDUmqYoELqVLkBou14eu	1
4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu	24h	buy	1769455000	74170901785	16	4KdgM2966gpziGDAZWYBP4nu85VsPoR7qqRm4EWhPRxTbeJjBD1vzPsMp3khpvGXq4trz6TAYAN2GMY688J2oAab	1769377091	wL4p1Xg1Ay5NVhi4nbaKmm8KNm8RtKNVqJFWiBPAZLfvqHBBZ6JQ8kqPDoSko1dGx8LbXb1MexPMyUPDCLoQMhC	1
4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu	24h	sell	1769633780	56113480076	11	TTJWLe5s5W5NrqyAfmjJDcWvt129oJcfs8zwzBRqCSCZ6JpDyoLaFqHi9uYPiQMPQFGzyzu6zyC6ByG36VR8ZAm	1769377106	Lgm4rAWZY7r3rHFXH1KUmKWvF5QjDiK8t1npYi6GMqKaQhhmgXaBrWPPE1eWRFRhBXYzpKNvq1DFeXnFEZJ17Su	1
4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu	7d	sell	1769633780	248921347584	61	TTJWLe5s5W5NrqyAfmjJDcWvt129oJcfs8zwzBRqCSCZ6JpDyoLaFqHi9uYPiQMPQFGzyzu6zyC6ByG36VR8ZAm	1769633749	41aGtBPpJrFfWppY2DWz2bCcFgumZksAQ1HYH29x9xyf1K1b2i78ZqsjqGb9HvQ1DywECKpPcodu6kr1Uv4YYpgp	1
4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu	lifetime	buy	1769633746	30011038633	1	4Fem2y5naa3Y7Y9WKTeunnoqrvwFi87pM3T3w4DQgbEZNeUaVwKUm8o6p9vEU1XHtSq2eMq2YyVkSUfTkom2Wzui	1769377091	wL4p1Xg1Ay5NVhi4nbaKmm8KNm8RtKNVqJFWiBPAZLfvqHBBZ6JQ8kqPDoSko1dGx8LbXb1MexPMyUPDCLoQMhC	1
4fZFcK8ms3bFMpo1ACzEUz8bH741fQW4zhAMGd5yZMHu	lifetime	sell	1769633778	16703811506	1	4BCDtuthbqnzyDxW7ZW8f9kdigU9yg6VAq6e1BFDXC8yZcBGijBFWPGyDry926SCi5XRgHZ3ZM4du7biJa1eTbAN	1769377106	Lgm4rAWZY7r3rHFXH1KUmKWvF5QjDiK8t1npYi6GMqKaQhhmgXaBrWPPE1eWRFRhBXYzpKNvq1DFeXnFEZJ17Su	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	24h	buy	1769738004	54651217867	12	jWYqm6M7a97MuvYBVEzZ9z6Hz5ta9DCiVvv884qwkQcdX5tj7YeBJjYNHYx1i7faHzGsKP6dmJgW1gyf9TLjYxs	1769418540	4ecAUnqRDphbbCcs4ag6zSQV6esMzPsR7gJZr9JPGiPzznZ8eCAtfgHU3ZstpPwwWqREquNJKKPiz2x8GPbvK2oY	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	24h	sell	1769738019	110775763357	10	45u5o8nvVDKgcrWwVGJi18SSjSHBjL77RPSjzQ2KkPX3KWumg4QkxBm5C5mZg7zDx25QTrvsx5qaBQ7vK2Es9eTm	1769491544	4Rs6itu9w5AhPhExMaEdTU7FfTgUMT5usH9ifXfzUohMFZb5753SNdoN9CpaNRiZDrExxHAgMbJrm6zpv9jiSLKJ	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	7d	buy	1769738004	563321799535	67	jWYqm6M7a97MuvYBVEzZ9z6Hz5ta9DCiVvv884qwkQcdX5tj7YeBJjYNHYx1i7faHzGsKP6dmJgW1gyf9TLjYxs	1769493781	kE5E8vqZeA7234tXKHrSVEywLeh1SEQujG1huoL1EALAF7Q3uYurMsSXxxpBvBhiF1vfCvP4Urq6ksbLzP1pwMK	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	7d	sell	1769738019	514096354429	56	45u5o8nvVDKgcrWwVGJi18SSjSHBjL77RPSjzQ2KkPX3KWumg4QkxBm5C5mZg7zDx25QTrvsx5qaBQ7vK2Es9eTm	1769500713	24ykhDCb3hDGotnphQLFUGm5W68jEfEAijSA8o2wfLJijjhpe82CQTzcJMPcYECFxzoRsEEExp1MUreDRVS99x56	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	lifetime	buy	1769729207	25032776345	1	3uHAwyNE1rgtH2JDzks7mi5t3nmx6xY78uyrjc74JKMJf3UrWJWowwWkVQ8GMhBfE9iPQFwRt2KvxeYpif7n1qMh	1769217939	4JdvkkgS93gSHApBtdZ63KFeXbTUDtH2oTz6eDxXVfk3Ju5JHRY85tmB3ZBNgNLJBLTojcfGCQ41PDUpnXN6yEgk	1
4hSXPtxZgXFpo6Vxq9yqxNjcBoqWN3VoaPJWonUtupzD	lifetime	sell	1769737149	19949356541	1	4bwqKhjeWZreKbSS5zvg8LUxu7hGRuziXxDE6AVvw7Kdb4YCn88ge63JU5aAXKdy1DLMuAnb3XS9KyCBKzc2VzeG	1769232582	4V7QUqcxktQxVLWPfS3EyLZLVVHFftQ9YF8aCwP9tyjeHgRTdkTu1q9dmiUM2dNsMSaTy2U4nmXtUKBikLR83wBj	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	24h	buy	1769737712	220963762277	214	22wc2MbiLMzZXygGjjMxT9YMY9PbVibuipcuQuqX3MuLqtSjh3er4KHDHu4RS5RJAmKY8BxezXhVSGgQzmAiSYgw	1769200139	54tibAC7veUKex8Mg2BfNPUy3cCqqtSVMk3gqbq4P9wyRZqUqjNu6ze1JMcocWw77DU7KoW7ANbisLAazVhBC9v9	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	24h	sell	1769737761	217984203173	115	5M9RAys3QVTYuZiqKU3TwCspsKc6SYZAMN4yRxz6rkm7cCz9YXcBDU4SxUGeAHVVuLWpPB43kgLJA4At93tHX2X9	1769206079	4d8oeLXuSRbGDn3BpuWaTz9zfB6mKa5guJsCLUp3F6yyAKpBy9QRyJixoefioEFqgzjFrkC2JubFmPwjKG7kHkdb	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	7d	buy	1769737712	1742890637066	1402	22wc2MbiLMzZXygGjjMxT9YMY9PbVibuipcuQuqX3MuLqtSjh3er4KHDHu4RS5RJAmKY8BxezXhVSGgQzmAiSYgw	1769260146	3FnV2o3dAq6hjDCwDy9cMd8LDJ4AXWTKyTxiURrxBDA857ySfUKFhiUJY5vmL5tRpgabmmXX9d9GRZASwx5o2k8e	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	7d	sell	1769737761	1694663876175	814	5M9RAys3QVTYuZiqKU3TwCspsKc6SYZAMN4yRxz6rkm7cCz9YXcBDU4SxUGeAHVVuLWpPB43kgLJA4At93tHX2X9	1769214996	2Hiex5WnUs3CoC5i3SU5weu1XPB3RAcH84bAWtmGtYjXYZQoBC6eBQk3YBgGZfZwTrFoSUA5HXgfw3RcUTYxjkCR	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	lifetime	buy	1769638384	10037079080	1	22ya7aMgpGf4PN939cB2Rt7WqxrAofDei2VzoazrJkgW6XoXXvaJC724SAfnMF4CsNkZ52xYRxyiZJsdwT5TGzmH	1769194302	2upbeEfKNqMo5itNX2a6ZjWmpXoFQTCczpdU3rPT49UKdNUEwd2ZUFFQn5xsJSmLbgr6fvJpevLeWPK5kXrrdNMv	1
4nvNc7dDEqKKLM4Sr9Kgk3t1of6f8G66kT64VoC95LYh	lifetime	sell	1769453132	10566906270	1	65ojuodVg5PEGEoSfiqrTf8nmV35gsfcoLBzwKvDX2G9EfuNYaWNHkL1jBWRBvMjxos4kivf9EMwa1tUJhR4UxiK	1769209729	7siwn9FA5aJt7jA54UFaV67awRF1WpfRi5DMnGhauUSGSVQwPLkKmKGJQVA5wWVEENf92cDK5dX8AVrLHjwJQ11	1
4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z	lifetime	buy	1769268576	21971972779	1	2oswWVVT6dMbCyGmjosJQ5rUVz1qr9SDHs9HGcectHj2NCUZe9UcKUXDAm6W2fKfrFQwBsJgp7S2Fmg7MM8TWEWR	1769268576	2oswWVVT6dMbCyGmjosJQ5rUVz1qr9SDHs9HGcectHj2NCUZe9UcKUXDAm6W2fKfrFQwBsJgp7S2Fmg7MM8TWEWR	1
4s2WzRLa35FB58bZY1i4CN3WoywJeuYrGYHnTKFsT23z	lifetime	sell	1769268547	23612820368	1	5xqJ6digPmU6zUzWKcSn9kurToo4tQ6JVSvpfSQVSPHds9cNZoCQVFkYCxREbsiajFJVBgL2r2RVjJq3zXuf82kg	1769268547	5xqJ6digPmU6zUzWKcSn9kurToo4tQ6JVSvpfSQVSPHds9cNZoCQVFkYCxREbsiajFJVBgL2r2RVjJq3zXuf82kg	1
4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU	24h	buy	1769720852	624461779581	242	3K8MVderRwBVB4M6hhyNvi7WwfsaEdt1dktUe81ZfJmd9GZ5fvx3LdbUvdBUWDjz4u55CsV8KLiYbvEhJFW42jMZ	1769160122	4uHonDTxKerYvPcNf9fZjjD3rS7XUBWBmjD6CCgQMbowrvjvwHWFh2vtf4oXHNYhgAXNg8RcPJW3f6CPEeCdeJJY	1
4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU	24h	sell	1769720607	929229334343	181	xxY28UdcjUzKL5j8wqtgPCZJ9S2897bxovfUmGfCCF3UAPbZQuLNfvjAk33TaFQDevN5UkZW6JGgCcCeQDmNVwP	1769160304	67N9yBaciJkc4Z3sfBSpSW5vh3djmHCbZQp1if6kqwP7kYRmMJXztzTtyFQyLXzk1aFmU4uJgnq3eoW9q2bczUtL	1
4sAUSQFdvWRBxR8UoLBYbw8CcXuwXWxnN8pXa4mtm5nU	7d	buy	1769720852	3335639662535	1908	3K8MVderRwBVB4M6hhyNvi7WwfsaEdt1dktUe81ZfJmd9GZ5fvx3LdbUvdBUWDjz4u55CsV8KLiYbvEhJFW42jMZ	1769238380	4heDZyDdbL1wh1u6p1XcrY5CskTn3q8FWTbCcBMFYdz3HxZ1FvqbBbvebB2Q1dEVibGQEKbQEdLd1pAVvbCjy1yW	1
